Frame,psnr,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,ssim,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
879,51.671803,4.572008,66.607780,0.992687,0.992105,0.983526,0.989868,0.997684,0.998786,0.913276,0.980932,0.989682,0.993341,100.000000,
880,50.743238,4.572008,4.572008,0.990041,0.990074,0.979184,0.987480,0.995315,0.998468,0.903066,0.979420,0.989010,0.992955,100.000000,
881,49.444329,5.098542,5.098542,0.988001,0.983836,0.974532,0.985692,0.995636,0.998063,0.882346,0.974109,0.986422,0.991589,100.000000,
882,49.301876,6.891897,6.891897,0.985914,0.979726,0.971270,0.983491,0.994328,0.998275,0.879641,0.972556,0.985499,0.991055,100.000000,
883,48.820812,7.322063,7.322063,0.986718,0.982499,0.974110,0.984443,0.994243,0.997764,0.874163,0.969646,0.983449,0.989685,100.000000,
884,48.650109,7.794906,11.199933,0.985147,0.982811,0.970358,0.982436,0.993081,0.997417,0.872575,0.970011,0.984024,0.989942,100.000000,
885,49.191926,7.794906,7.794906,0.982790,0.978776,0.970191,0.980217,0.990799,0.997881,0.885434,0.972038,0.984801,0.990176,100.000000,
886,50.121725,7.489616,10.321747,0.988383,0.985369,0.977608,0.984759,0.996632,0.998032,0.898520,0.976005,0.987109,0.991557,100.000000,
887,49.693452,6.005209,7.489616,0.983386,0.984505,0.970966,0.979499,0.990464,0.997952,0.887133,0.973208,0.985433,0.990704,100.000000,
888,49.060911,6.005209,6.005209,0.984696,0.985374,0.971377,0.980745,0.992208,0.997441,0.876440,0.970713,0.984032,0.990141,100.000000,
889,49.277308,5.209764,6.508670,0.982916,0.982662,0.969592,0.978626,0.990876,0.997809,0.878260,0.970981,0.984225,0.990171,98.897855,
890,48.996626,5.209764,5.209764,0.982179,0.982591,0.969121,0.977159,0.990388,0.997520,0.873260,0.970626,0.983998,0.989404,98.657753,
891,49.276975,5.300085,5.300085,0.983086,0.983775,0.970729,0.979441,0.989848,0.997776,0.875430,0.970361,0.983507,0.989414,98.951029,
892,49.502788,8.500190,8.601213,0.984987,0.986781,0.968704,0.982579,0.991954,0.997996,0.877898,0.970966,0.983815,0.989425,100.000000,
893,48.255072,6.242345,8.500190,0.981056,0.981866,0.964372,0.977974,0.988581,0.997390,0.848907,0.965635,0.981438,0.988389,99.457053,
894,48.105198,6.242345,6.242345,0.981595,0.977989,0.964501,0.977310,0.990348,0.997366,0.850096,0.961956,0.978822,0.986458,99.292131,
895,47.503363,5.464855,6.407598,0.979850,0.980104,0.965532,0.972006,0.989220,0.996670,0.833894,0.955624,0.975251,0.984556,97.589372,
896,46.904635,5.464855,5.464855,0.978078,0.978377,0.956536,0.974881,0.987351,0.996241,0.819199,0.949643,0.971619,0.981959,96.799314,
897,47.003053,6.203210,6.203210,0.981462,0.975938,0.959297,0.978738,0.992633,0.996240,0.827482,0.951276,0.972203,0.981666,98.470529,
898,46.688699,6.446255,8.238299,0.978378,0.974924,0.958398,0.973984,0.989422,0.995834,0.813869,0.946124,0.969673,0.980463,97.853616,
899,46.694066,6.446255,6.446255,0.978620,0.976203,0.957174,0.974495,0.988994,0.996047,0.812848,0.949302,0.971590,0.981611,98.091270,
900,46.544359,5.328379,7.283576,0.979970,0.977209,0.960765,0.975243,0.990084,0.996030,0.804218,0.948411,0.971589,0.982179,97.039271,
901,46.206222,5.328379,5.328379,0.980052,0.978030,0.961717,0.975664,0.989320,0.995591,0.798249,0.945439,0.969835,0.981450,96.906451,
902,46.257441,5.091733,5.607962,0.981861,0.975995,0.960022,0.979128,0.992410,0.996045,0.794698,0.947187,0.971396,0.982665,97.174515,
903,46.209544,4.655317,5.091733,0.982281,0.970457,0.960601,0.981295,0.994353,0.996135,0.796320,0.947900,0.971984,0.982527,96.739045,
904,46.132566,4.655317,4.655317,0.984882,0.975331,0.965533,0.982852,0.995321,0.995825,0.789166,0.944456,0.969511,0.980823,97.045700,
905,46.203386,4.954243,4.954243,0.981809,0.972347,0.965367,0.979378,0.991984,0.996145,0.792209,0.946199,0.970376,0.981287,96.832324,
906,46.027480,5.378327,5.378327,0.981773,0.977815,0.963605,0.979714,0.990016,0.995423,0.786037,0.939778,0.965802,0.977783,96.847242,
907,45.831238,5.850715,10.236183,0.982109,0.977372,0.963144,0.977850,0.992029,0.995598,0.782571,0.941590,0.967858,0.979900,97.763047,
908,45.447010,5.850715,5.850715,0.978069,0.975026,0.958962,0.973610,0.987718,0.995182,0.775107,0.938017,0.965112,0.977659,96.566852,
909,45.391891,6.301964,6.301964,0.978928,0.971446,0.959675,0.977169,0.988668,0.995254,0.775576,0.938118,0.965883,0.978365,97.394494,
910,45.184501,6.622568,6.622568,0.981124,0.976349,0.960063,0.975761,0.993074,0.994859,0.766620,0.932364,0.961360,0.975189,97.785854,
911,45.179554,6.162302,6.641553,0.980813,0.971739,0.957990,0.977746,0.992657,0.994961,0.765500,0.933638,0.962283,0.975688,97.242880,
912,45.243844,5.701813,6.162302,0.981791,0.975318,0.960646,0.978386,0.992764,0.994968,0.763578,0.932898,0.962103,0.975651,96.879546,
913,45.258192,5.655542,5.701813,0.982480,0.973284,0.959981,0.978355,0.994676,0.995071,0.760979,0.934188,0.963831,0.978062,97.240646,
914,45.340618,5.655542,5.655542,0.983124,0.976347,0.958406,0.979413,0.995295,0.994988,0.758522,0.933739,0.964054,0.977923,97.376354,
915,44.700809,4.805931,5.776772,0.976489,0.972159,0.959640,0.971002,0.986385,0.994239,0.736558,0.924825,0.958677,0.973917,94.302125,
916,45.014225,4.774827,4.805931,0.977836,0.968578,0.959671,0.971294,0.989921,0.994819,0.750297,0.931584,0.962630,0.976946,94.991016,
917,44.880762,4.774827,4.774827,0.981877,0.975901,0.959883,0.977245,0.994080,0.994359,0.735133,0.925741,0.959621,0.974896,95.554009,
918,44.945879,4.371441,5.088122,0.981605,0.975017,0.961064,0.980368,0.991464,0.994750,0.736842,0.929397,0.962043,0.976129,95.208871,
919,44.699870,4.371441,4.371441,0.980880,0.974364,0.959986,0.974547,0.994258,0.994465,0.727169,0.925660,0.959949,0.975065,94.863786,
920,44.489307,4.573287,4.573287,0.978067,0.971185,0.956379,0.973201,0.990946,0.994364,0.722953,0.923130,0.958366,0.974514,94.383056,
921,44.273717,5.067719,5.067719,0.979773,0.975242,0.957686,0.978097,0.990043,0.993544,0.709126,0.914053,0.952293,0.969756,94.696627,
922,44.064618,5.440630,5.440630,0.978619,0.972990,0.955267,0.975759,0.989820,0.993568,0.701679,0.913116,0.952544,0.970768,94.985261,
923,43.897518,5.491639,5.491639,0.978209,0.968667,0.954414,0.973646,0.991833,0.993685,0.704283,0.913609,0.952511,0.970840,94.964262,
924,44.155002,5.961937,6.204033,0.979539,0.974362,0.960052,0.974837,0.990819,0.994027,0.708263,0.916584,0.954157,0.971557,95.956002,
925,43.700049,5.758002,5.961937,0.976685,0.969137,0.952664,0.972049,0.989578,0.993749,0.693388,0.910206,0.950543,0.969566,94.758254,
926,43.786034,5.196051,5.758002,0.974301,0.964756,0.953370,0.968993,0.987542,0.994179,0.706017,0.915817,0.954232,0.971864,93.919020,
927,43.465426,4.862401,5.196051,0.974308,0.969534,0.952666,0.967306,0.987771,0.993772,0.689539,0.905257,0.947486,0.967725,92.875511,
928,42.852643,4.862401,4.862401,0.971287,0.961742,0.945803,0.967628,0.985277,0.993243,0.678063,0.898174,0.943160,0.964924,91.806322,
929,46.273125,16.905291,62.272274,0.986276,0.988028,0.966423,0.983199,0.992329,0.997977,0.804278,0.957533,0.978617,0.987428,100.000000,
930,44.194939,16.905291,16.905291,0.977525,0.980044,0.949332,0.968509,0.989314,0.996289,0.740488,0.930531,0.964781,0.979910,100.000000,
931,43.410556,12.449678,22.902655,0.972964,0.975547,0.936486,0.966003,0.985509,0.996517,0.730108,0.931008,0.964673,0.979328,100.000000,
932,43.834734,12.449678,12.449678,0.976177,0.979634,0.943066,0.969264,0.987193,0.996457,0.733929,0.932234,0.965586,0.980197,100.000000,
933,43.956771,11.034362,15.541512,0.974736,0.984171,0.941724,0.966022,0.984991,0.996492,0.739023,0.931148,0.964475,0.979409,100.000000,
934,43.104215,7.952392,11.034362,0.968821,0.979587,0.939364,0.959235,0.979765,0.996389,0.726315,0.926681,0.961342,0.977360,96.793644,
935,43.902705,7.952392,7.952392,0.978779,0.982583,0.942558,0.974168,0.989489,0.996584,0.737385,0.936548,0.967919,0.981430,99.610493,
936,44.001732,13.575583,15.521589,0.980489,0.982844,0.944078,0.976371,0.991428,0.996540,0.740368,0.934588,0.966399,0.980506,100.000000,
937,43.252783,7.843925,13.575583,0.968777,0.975505,0.938691,0.962777,0.978130,0.996262,0.723909,0.924495,0.959824,0.976202,96.491814,
938,43.083646,7.843925,7.843925,0.971592,0.977398,0.938257,0.963871,0.982739,0.996130,0.717493,0.922475,0.959117,0.975917,97.037235,
939,43.376243,10.457508,11.175591,0.977939,0.978562,0.942703,0.970192,0.990641,0.996536,0.724527,0.929956,0.964285,0.979851,100.000000,
940,43.569573,5.403777,10.457508,0.972150,0.979084,0.942189,0.964306,0.982347,0.996688,0.735270,0.931562,0.964400,0.979119,94.769875,
941,43.187271,5.403777,5.403777,0.976198,0.978470,0.940231,0.966770,0.989755,0.996373,0.726773,0.927765,0.963046,0.978990,95.565219,
942,43.861003,14.019338,14.019338,0.980108,0.979775,0.944293,0.973955,0.992473,0.996770,0.735760,0.937380,0.969243,0.982627,100.000000,
943,43.062355,7.081271,15.287306,0.969029,0.978839,0.938181,0.959164,0.979575,0.996232,0.715553,0.922068,0.958361,0.975132,95.489447,
944,43.076545,7.081271,7.081271,0.969921,0.977331,0.936494,0.961834,0.981114,0.996443,0.722299,0.925031,0.960685,0.977193,95.960108,
945,44.512008,16.435892,16.435892,0.979595,0.981524,0.941091,0.973375,0.991988,0.997141,0.746416,0.948465,0.975736,0.987070,100.000000,
946,44.009924,15.348077,18.800385,0.971939,0.975180,0.939863,0.962671,0.983884,0.996981,0.734128,0.939208,0.969220,0.982044,100.000000,
947,43.737845,8.190476,15.348077,0.971222,0.977594,0.939914,0.966143,0.980483,0.996920,0.738024,0.937302,0.967418,0.981149,98.202045,
948,44.263051,8.190476,8.190476,0.978998,0.982179,0.950231,0.973330,0.988492,0.997281,0.749441,0.945421,0.972929,0.985016,100.000000,
949,44.547031,15.388547,16.097610,0.983460,0.977710,0.955877,0.978448,0.994752,0.997277,0.751343,0.949211,0.975782,0.986741,100.000000,
950,44.481921,3.537086,15.388547,0.977138,0.975640,0.955513,0.972092,0.985715,0.997441,0.756393,0.949051,0.974134,0.984949,94.486342,
951,44.473036,3.537086,3.537086,0.975748,0.977560,0.953060,0.969533,0.984576,0.997374,0.758244,0.945955,0.972260,0.983975,94.014457,
952,44.699476,12.590048,12.590048,0.984730,0.980024,0.960119,0.980770,0.994362,0.997460,0.756673,0.951491,0.976725,0.987011,100.000000,
953,45.086316,12.502603,15.701824,0.985104,0.983331,0.960573,0.980644,0.994290,0.997576,0.769228,0.953176,0.977313,0.987391,100.000000,
954,43.937024,12.078004,12.502603,0.974134,0.980152,0.946702,0.966804,0.983854,0.997154,0.745262,0.941047,0.969822,0.982663,100.000000,
955,44.158911,12.078004,12.078004,0.983802,0.980411,0.955634,0.978809,0.994483,0.997165,0.744233,0.945317,0.973132,0.984785,100.000000,
956,43.922931,8.253876,14.271935,0.976517,0.980366,0.949380,0.969825,0.986001,0.997084,0.741056,0.941102,0.970616,0.983250,99.750973,
957,42.944811,6.782601,8.253876,0.969553,0.972465,0.939974,0.961998,0.981531,0.996747,0.720294,0.932316,0.964976,0.979778,95.935060,
958,43.943399,6.782601,6.782601,0.979981,0.976924,0.951746,0.975993,0.990124,0.997263,0.739582,0.944650,0.972523,0.984309,98.949893,
959,44.234598,11.741981,12.323365,0.980590,0.979340,0.954165,0.974768,0.990740,0.997165,0.750398,0.944036,0.971852,0.983739,100.000000,
960,43.112649,10.455320,11.741981,0.972174,0.973459,0.937363,0.963187,0.985432,0.996389,0.721433,0.927839,0.962844,0.978732,100.000000,
961,42.884240,10.455320,10.455320,0.972167,0.970109,0.933515,0.963292,0.986889,0.996458,0.714330,0.926202,0.961750,0.978326,100.000000,
962,43.546822,14.108850,14.108850,0.975518,0.976800,0.948070,0.964729,0.987812,0.996296,0.727762,0.930670,0.964657,0.979627,100.000000,
963,43.320457,13.559746,16.761532,0.974698,0.971881,0.944049,0.967946,0.986993,0.996432,0.717140,0.930124,0.964867,0.979691,100.000000,
964,42.830900,4.890659,13.559746,0.970140,0.970547,0.939103,0.966415,0.980336,0.996299,0.710004,0.924975,0.960318,0.976656,93.309090,
965,42.992235,4.890659,4.890659,0.971134,0.970428,0.941821,0.964406,0.983337,0.996396,0.719300,0.926838,0.961681,0.977820,93.682452,
966,42.620275,8.285131,8.285131,0.976463,0.970787,0.943321,0.973297,0.988620,0.996188,0.714665,0.922305,0.959491,0.976572,98.670835,
967,42.264096,11.058714,11.058714,0.972356,0.967994,0.930486,0.965630,0.988184,0.995859,0.702830,0.916505,0.956737,0.975103,100.000000,
968,41.826980,12.596335,12.596335,0.969620,0.966562,0.924858,0.961838,0.986270,0.995601,0.694207,0.908250,0.951581,0.972062,100.000000,
969,45.313659,8.730962,97.323174,0.984014,0.985805,0.973523,0.979988,0.989592,0.996762,0.774932,0.937719,0.966027,0.979283,100.000000,
970,42.497575,7.288921,8.730962,0.974877,0.975956,0.955772,0.966264,0.986467,0.993775,0.689990,0.894369,0.939488,0.963525,95.202826,
971,41.287278,6.729785,7.288921,0.969092,0.966104,0.947708,0.963892,0.982116,0.993483,0.664623,0.889093,0.936200,0.960202,92.876863,
972,40.514469,6.618832,6.729785,0.963816,0.962797,0.938857,0.954359,0.980452,0.992891,0.638153,0.883477,0.934319,0.959936,91.495133,
973,39.982691,6.191497,6.618832,0.959701,0.956211,0.933464,0.951470,0.977164,0.991952,0.619412,0.872062,0.927385,0.954930,89.425381,
974,39.553582,6.165214,6.191497,0.959662,0.956048,0.930312,0.951678,0.977779,0.991197,0.600147,0.862087,0.921036,0.950663,88.793840,
975,39.669756,6.165214,6.165214,0.966358,0.958745,0.936829,0.959864,0.983840,0.990971,0.601330,0.858474,0.917668,0.947603,89.852362,
976,40.455664,8.748982,8.896700,0.972198,0.964855,0.938113,0.966785,0.989184,0.989896,0.603481,0.850852,0.913754,0.945076,93.679706,
977,40.017640,7.922043,8.748982,0.958057,0.959878,0.923923,0.947069,0.976468,0.990397,0.602575,0.856453,0.918109,0.948631,90.178336,
978,40.950471,7.922043,7.922043,0.963320,0.965409,0.933318,0.949027,0.982678,0.991545,0.634245,0.874410,0.929404,0.957380,92.472744,
979,40.788818,7.057757,8.219109,0.960022,0.962323,0.929305,0.945873,0.979496,0.991431,0.629055,0.873222,0.929114,0.957143,90.742223,
980,40.568976,6.845848,7.057757,0.959943,0.959491,0.934434,0.948359,0.976987,0.991820,0.626683,0.875875,0.930255,0.957223,90.536045,
981,40.433765,5.815063,6.845848,0.962364,0.960607,0.933419,0.950758,0.981120,0.991690,0.620808,0.875803,0.931099,0.958710,90.007382,
982,38.999773,5.433928,5.815063,0.956168,0.951819,0.924331,0.946946,0.976488,0.989460,0.576663,0.846797,0.911402,0.946000,86.460987,
983,38.143878,5.180805,5.433928,0.950348,0.948024,0.920267,0.931421,0.976022,0.986912,0.548874,0.818844,0.890901,0.931459,83.060652,
984,37.477536,4.611578,5.180805,0.946201,0.947348,0.911236,0.932464,0.970149,0.984788,0.527520,0.800036,0.877600,0.921511,80.332784,
985,37.397480,4.611578,4.611578,0.940604,0.942281,0.900665,0.926414,0.967073,0.983024,0.518444,0.787308,0.869173,0.916372,78.505484,
986,37.722479,5.331234,5.331234,0.942232,0.944296,0.904666,0.926096,0.968465,0.983052,0.528596,0.787364,0.866710,0.913056,79.311746,
987,36.854070,4.863614,5.497842,0.935216,0.938722,0.890461,0.920531,0.963768,0.979092,0.499519,0.759720,0.845516,0.899689,75.698707,
988,36.219881,4.841314,4.863614,0.931241,0.940268,0.886783,0.916906,0.957882,0.977394,0.478088,0.748462,0.838033,0.893033,74.192381,
989,36.558800,4.841314,4.841314,0.938648,0.939097,0.901879,0.929235,0.961207,0.976276,0.485259,0.746380,0.834765,0.888263,75.255895,
990,36.863540,4.939140,5.129313,0.937653,0.940218,0.906476,0.916653,0.964471,0.978579,0.494648,0.761818,0.847308,0.898556,76.271721,
991,36.989695,4.939140,4.939140,0.939982,0.943112,0.902126,0.929520,0.961858,0.978569,0.496281,0.760781,0.845973,0.898455,76.701035,
992,37.537610,5.688674,5.688674,0.944205,0.948575,0.919966,0.927133,0.963777,0.980347,0.508734,0.772182,0.855385,0.905052,79.190647,
993,37.966471,5.603330,7.078932,0.949634,0.948050,0.914021,0.940148,0.971025,0.981700,0.520609,0.783606,0.865139,0.912764,81.113890,
994,37.552460,4.779167,5.603330,0.941114,0.944066,0.902049,0.925215,0.968148,0.981506,0.509741,0.780315,0.863482,0.911072,78.232965,
995,37.811206,4.375313,4.779167,0.942795,0.946609,0.907620,0.930383,0.965577,0.981653,0.515109,0.783611,0.866322,0.913378,78.380479,
996,37.791729,4.138483,4.375313,0.941209,0.947035,0.899615,0.928587,0.965682,0.981129,0.510476,0.781319,0.863815,0.911309,77.546019,
997,38.554153,4.138483,4.138483,0.947786,0.956262,0.908039,0.935767,0.969832,0.983156,0.536697,0.796836,0.874352,0.919380,79.829224,
998,39.584304,4.708812,4.708812,0.954677,0.959686,0.924492,0.936197,0.977486,0.984531,0.562098,0.807115,0.882264,0.924755,82.593014,
999,40.080710,5.298524,6.450652,0.955476,0.963418,0.932086,0.944641,0.969694,0.985232,0.575260,0.814839,0.886502,0.926965,83.751214,
1000,38.861437,4.230693,5.298524,0.949015,0.953873,0.912130,0.937043,0.971683,0.984457,0.542567,0.805789,0.882610,0.924763,80.885177,
1001,38.573097,4.230693,4.230693,0.946793,0.949962,0.913070,0.935420,0.968688,0.983790,0.535303,0.801217,0.879831,0.924241,80.293420,
1002,39.176548,4.686431,6.766755,0.955204,0.953656,0.921374,0.944706,0.977217,0.984844,0.550631,0.812628,0.887230,0.927042,83.046519,
1003,38.936897,3.885250,4.686431,0.948825,0.951060,0.909546,0.937641,0.973193,0.984784,0.549038,0.811688,0.886385,0.928325,80.834373,
1004,40.012421,3.885250,3.885250,0.957323,0.961014,0.924641,0.949314,0.975001,0.986593,0.581812,0.826719,0.896327,0.935602,83.502719,
1005,40.313539,4.047827,5.822167,0.955454,0.961673,0.929446,0.939077,0.975976,0.987648,0.593512,0.835835,0.902728,0.939651,83.838908,
1006,39.623844,4.047827,4.047827,0.954623,0.958306,0.923925,0.945799,0.973708,0.986876,0.574930,0.828146,0.897393,0.935012,83.126221,
1007,39.564757,4.107844,4.129712,0.952956,0.955529,0.919024,0.943119,0.974221,0.987728,0.573756,0.834510,0.902288,0.937996,83.259377,
1008,39.736916,3.630582,4.107844,0.954783,0.958177,0.923738,0.948872,0.971887,0.988004,0.578894,0.837158,0.903991,0.938856,83.206107,
1009,40.364994,3.630582,3.630582,0.959479,0.963382,0.935397,0.947966,0.976681,0.988426,0.597015,0.842910,0.906237,0.940230,84.371854,
1010,40.385785,4.844761,5.609972,0.963257,0.958693,0.930712,0.956490,0.983643,0.988565,0.597784,0.846657,0.911075,0.944586,87.146943,
1011,40.286445,4.501266,4.844761,0.956458,0.962027,0.929949,0.947182,0.972594,0.988654,0.598391,0.844386,0.908034,0.941461,84.929572,
1012,40.443794,4.501266,4.501266,0.959491,0.960949,0.936036,0.952403,0.974715,0.988813,0.604643,0.846653,0.908759,0.942003,85.640100,
1013,40.721854,5.273827,5.273827,0.963743,0.964586,0.947636,0.957283,0.975290,0.989222,0.610494,0.850495,0.911821,0.943790,87.716795,
1014,40.634117,6.042029,6.042029,0.960765,0.965484,0.937803,0.955533,0.972570,0.988457,0.607055,0.844123,0.906278,0.939623,87.438072,
1015,40.718659,6.096706,6.096706,0.964641,0.967013,0.938167,0.957577,0.979537,0.988461,0.607238,0.844270,0.907298,0.940876,88.466757,
1016,40.924190,5.193272,6.449324,0.962091,0.965883,0.934758,0.956909,0.976108,0.989527,0.618869,0.855044,0.915372,0.947555,87.698949,
1017,40.854667,5.170576,5.193272,0.959808,0.965728,0.934087,0.953252,0.973518,0.988991,0.610804,0.848898,0.910035,0.942435,86.578556,
1018,40.447334,4.591355,5.170576,0.958260,0.963551,0.934311,0.949793,0.972782,0.988363,0.593562,0.843797,0.908849,0.943300,85.598243,
1019,40.615620,4.334851,4.591355,0.958849,0.964765,0.938163,0.948765,0.972755,0.988868,0.601199,0.848091,0.910669,0.942810,85.446973,
1020,40.375886,3.509983,4.334851,0.958772,0.963230,0.937757,0.947614,0.974226,0.988250,0.593745,0.844024,0.908561,0.941981,84.307964,
1021,40.301990,3.509983,3.509983,0.957646,0.959780,0.928527,0.952172,0.973981,0.988389,0.594210,0.846476,0.910398,0.943419,84.250871,
1022,40.278407,3.349083,3.652424,0.958602,0.963561,0.936184,0.948582,0.974040,0.988490,0.592072,0.846947,0.911090,0.943538,84.300569,
1023,40.357508,3.349083,3.349083,0.958033,0.962825,0.935830,0.951725,0.971017,0.988639,0.597578,0.847104,0.910230,0.943416,84.128655,
1024,41.083398,4.168237,4.168237,0.969918,0.971255,0.952030,0.967541,0.978973,0.989133,0.616255,0.854504,0.915501,0.947418,88.149827,
1025,42.428472,6.402018,8.472244,0.972352,0.974095,0.955977,0.965050,0.983253,0.990578,0.655918,0.869941,0.924071,0.953477,92.143006,
